,gwicid,time_period,season,count,swl_ground,change,latitude,longitude
1099,191533,2000-2003,fall,1,22.68,,46.6016554,-111.9806696
1100,191533,2004-2007,winter,10,21.657,-0.08,46.6016554,-111.9806696
1101,191533,2004-2007,spring,9,22.087777777777777,-0.07,46.6016554,-111.9806696
1102,191533,2004-2007,summer,10,21.594,-0.03,46.6016554,-111.9806696
1103,191533,2004-2007,fall,10,21.116,-0.07,46.6016554,-111.9806696
1104,191533,2008-2011,winter,12,22.580833333333334,0.04,46.6016554,-111.9806696
1105,191533,2008-2011,spring,13,22.403076923076924,0.01,46.6016554,-111.9806696
1106,191533,2008-2011,summer,12,21.390833333333333,-0.01,46.6016554,-111.9806696
1107,191533,2008-2011,fall,14,21.07,-0.0,46.6016554,-111.9806696
1108,191533,2012-2015,winter,10,22.144,-0.02,46.6016554,-111.9806696
1109,191533,2012-2015,spring,12,22.104166666666668,-0.01,46.6016554,-111.9806696
1110,191533,2012-2015,summer,12,21.992500000000003,0.03,46.6016554,-111.9806696
1111,191533,2012-2015,fall,12,21.4225,0.02,46.6016554,-111.9806696
1112,191533,2016-2019,winter,7,21.881428571428575,-0.01,46.6016554,-111.9806696
1113,191533,2016-2019,spring,11,21.255454545454544,-0.04,46.6016554,-111.9806696
1114,191533,2016-2019,summer,9,21.808888888888887,-0.01,46.6016554,-111.9806696
1115,191533,2016-2019,fall,7,20.837142857142858,-0.03,46.6016554,-111.9806696
1116,191533,2020-2023,winter,2,20.61,-0.06,46.6016554,-111.9806696
1117,191533,2020-2023,spring,4,21.665,0.02,46.6016554,-111.9806696
1118,191533,2020-2023,summer,6,21.516666666666666,-0.01,46.6016554,-111.9806696
1119,191533,2020-2023,fall,2,21.42,0.03,46.6016554,-111.9806696
1120,191534,prior to 2000,winter,0,,,46.70537491,-112.0414602
1121,191534,prior to 2000,spring,0,,,46.70537491,-112.0414602
1122,191534,prior to 2000,summer,0,,,46.70537491,-112.0414602
1123,191534,prior to 2000,fall,0,,,46.70537491,-112.0414602
1124,191534,2000-2003,winter,2,74.18,,46.70537491,-112.0414602
1125,191534,2000-2003,spring,3,76.75,,46.70537491,-112.0414602
1126,191534,2000-2003,summer,4,73.8425,,46.70537491,-112.0414602
1127,191534,2000-2003,fall,2,71.965,,46.70537491,-112.0414602
1128,191534,2004-2007,winter,831,73.20527858002407,-0.01,46.70537491,-112.0414602
1129,191534,2004-2007,spring,898,75.02644376391981,-0.02,46.70537491,-112.0414602
1130,191534,2004-2007,summer,812,71.44076662561577,-0.03,46.70537491,-112.0414602
1131,191534,2004-2007,fall,845,70.91920414201184,-0.01,46.70537491,-112.0414602
1132,191534,2008-2011,winter,12,72.455,-0.01,46.70537491,-112.0414602
1133,191534,2008-2011,spring,12,75.01,-0.0,46.70537491,-112.0414602
1134,191534,2008-2011,summer,12,69.65166666666666,-0.03,46.70537491,-112.0414602
1135,191534,2008-2011,fall,13,68.7023076923077,-0.03,46.70537491,-112.0414602
1136,191534,2012-2015,winter,12,70.99333333333334,-0.02,46.70537491,-112.0414602
1137,191534,2012-2015,spring,12,71.79,-0.04,46.70537491,-112.0414602
1138,191534,2012-2015,summer,12,67.63416666666667,-0.03,46.70537491,-112.0414602
1139,191534,2012-2015,fall,11,68.53818181818181,-0.0,46.70537491,-112.0414602
1140,191534,2016-2019,winter,8,72.21000000000001,0.02,46.70537491,-112.0414602
1141,191534,2016-2019,spring,8,73.795,0.03,46.70537491,-112.0414602
1142,191534,2016-2019,summer,7,70.31714285714285,0.04,46.70537491,-112.0414602
1143,191534,2016-2019,fall,7,69.09,0.01,46.70537491,-112.0414602
1144,191534,2020-2023,winter,6,70.14166666666667,-0.03,46.70537491,-112.0414602
1145,191534,2020-2023,spring,10,72.104,-0.02,46.70537491,-112.0414602
1146,191534,2020-2023,summer,7,68.07285714285715,-0.03,46.70537491,-112.0414602
1147,191534,2020-2023,fall,4,68.405,-0.01,46.70537491,-112.0414602
1148,191535,prior to 2000,winter,0,,,46.6016175,-111.9806607
1149,191535,prior to 2000,spring,0,,,46.6016175,-111.9806607
1150,191535,prior to 2000,summer,0,,,46.6016175,-111.9806607
1151,191535,prior to 2000,fall,0,,,46.6016175,-111.9806607
1152,191535,2000-2003,winter,2,35.209999999999994,,46.6016175,-111.9806607
1153,191535,2000-2003,spring,3,35.07666666666666,,46.6016175,-111.9806607
1154,191535,2000-2003,summer,3,34.156666666666666,,46.6016175,-111.9806607
1155,191535,2000-2003,fall,1,35.03,,46.6016175,-111.9806607
1156,191535,2004-2007,winter,10,33.323,-0.05,46.6016175,-111.9806607
1157,191535,2004-2007,spring,9,33.66111111111111,-0.04,46.6016175,-111.9806607
1158,191535,2004-2007,summer,10,32.783,-0.04,46.6016175,-111.9806607
1159,191535,2004-2007,fall,11,32.905454545454546,-0.06,46.6016175,-111.9806607
1160,191535,2008-2011,winter,12,32.5825,-0.02,46.6016175,-111.9806607
1161,191535,2008-2011,spring,13,33.25846153846154,-0.01,46.6016175,-111.9806607
1162,191535,2008-2011,summer,12,32.58833333333333,-0.01,46.6016175,-111.9806607
1163,191535,2008-2011,fall,14,32.33428571428571,-0.02,46.6016175,-111.9806607
1164,191535,2012-2015,winter,12,32.99666666666667,0.01,46.6016175,-111.9806607
1165,191535,2012-2015,spring,12,32.97416666666667,-0.01,46.6016175,-111.9806607
1166,191535,2012-2015,summer,12,32.82083333333333,0.01,46.6016175,-111.9806607
1167,191535,2012-2015,fall,12,32.64833333333333,0.01,46.6016175,-111.9806607
1168,191535,2016-2019,winter,8,44.105000000000004,0.34,46.6016175,-111.9806607
1169,191535,2016-2019,spring,11,32.61272727272728,-0.01,46.6016175,-111.9806607
1170,191535,2016-2019,summer,9,32.34222222222222,-0.01,46.6016175,-111.9806607
1171,191535,2016-2019,fall,7,32.357142857142854,-0.01,46.6016175,-111.9806607
1172,191535,2020-2023,winter,2,31.835,-0.28,46.6016175,-111.9806607
1173,191535,2020-2023,spring,4,32.9,0.01,46.6016175,-111.9806607
1174,191535,2020-2023,summer,6,32.211666666666666,-0.0,46.6016175,-111.9806607
1175,191535,2020-2023,fall,2,32.22,-0.0,46.6016175,-111.9806607
1176,191536,prior to 2000,winter,0,,,46.62688322,-111.9141275
1177,191536,prior to 2000,spring,0,,,46.62688322,-111.9141275
1178,191536,prior to 2000,summer,0,,,46.62688322,-111.9141275
1179,191536,prior to 2000,fall,0,,,46.62688322,-111.9141275
1180,191536,2000-2003,winter,1,43.73,,46.62688322,-111.9141275
1181,191536,2000-2003,spring,2,44.385000000000005,,46.62688322,-111.9141275
1182,191536,2000-2003,summer,4,38.1625,,46.62688322,-111.9141275
1183,191536,2000-2003,fall,2,39.745000000000005,,46.62688322,-111.9141275
1184,191536,2004-2007,winter,9,41.717777777777776,-0.05,46.62688322,-111.9141275
1185,191536,2004-2007,spring,8,40.822500000000005,-0.08,46.62688322,-111.9141275
1186,191536,2004-2007,summer,9,35.13666666666667,-0.08,46.62688322,-111.9141275
1187,191536,2004-2007,fall,10,36.385000000000005,-0.08,46.62688322,-111.9141275
1188,191536,2008-2011,winter,12,41.44833333333333,-0.01,46.62688322,-111.9141275
1189,191536,2008-2011,spring,12,43.155833333333334,0.06,46.62688322,-111.9141275
1190,191536,2008-2011,summer,12,37.395833333333336,0.06,46.62688322,-111.9141275
1191,191536,2008-2011,fall,12,37.25416666666667,0.02,46.62688322,-111.9141275
1192,191536,2012-2015,winter,12,43.464999999999996,0.05,46.62688322,-111.9141275
1193,191536,2012-2015,spring,12,43.12083333333334,-0.0,46.62688322,-111.9141275
1194,191536,2012-2015,summer,12,38.3525,0.03,46.62688322,-111.9141275
1195,191536,2012-2015,fall,12,39.419999999999995,0.06,46.62688322,-111.9141275
1196,191536,2016-2019,winter,6,44.65833333333333,0.03,46.62688322,-111.9141275
1197,191536,2016-2019,spring,9,44.986666666666665,0.04,46.62688322,-111.9141275
1198,191536,2016-2019,summer,7,40.37428571428571,0.05,46.62688322,-111.9141275
1199,191536,2016-2019,fall,6,41.05166666666667,0.04,46.62688322,-111.9141275
1200,191536,2020-2023,winter,2,43.63,-0.02,46.62688322,-111.9141275
1201,191536,2020-2023,spring,4,46.065,0.02,46.62688322,-111.9141275
1202,191536,2020-2023,summer,6,40.085,-0.01,46.62688322,-111.9141275
1203,191536,2020-2023,fall,2,40.69,-0.01,46.62688322,-111.9141275
1204,191538,prior to 2000,winter,0,,,46.61570068,-111.9818949
1205,191538,prior to 2000,spring,0,,,46.61570068,-111.9818949
1206,191538,prior to 2000,summer,0,,,46.61570068,-111.9818949
1207,191538,prior to 2000,fall,0,,,46.61570068,-111.9818949
1208,191538,2000-2003,winter,2,29.369999999999997,,46.61570068,-111.9818949
1209,191538,2000-2003,spring,3,27.55,,46.61570068,-111.9818949
1210,191538,2000-2003,summer,4,22.134999999999998,,46.61570068,-111.9818949
1211,191538,2000-2003,fall,2,26.97,,46.61570068,-111.9818949
1212,191538,2004-2007,winter,10,28.643,-0.02,46.61570068,-111.9818949
1213,191538,2004-2007,spring,10,25.613,-0.07,46.61570068,-111.9818949
1214,191538,2004-2007,summer,10,20.913,-0.06,46.61570068,-111.9818949
1215,191538,2004-2007,fall,11,25.678181818181816,-0.05,46.61570068,-111.9818949
1216,191538,2008-2011,winter,11,27.69090909090909,-0.03,46.61570068,-111.9818949
1217,191538,2008-2011,spring,13,26.54615384615385,0.04,46.61570068,-111.9818949
1218,191538,2008-2011,summer,12,20.12,-0.04,46.61570068,-111.9818949
1219,191538,2008-2011,fall,14,24.872142857142855,-0.03,46.61570068,-111.9818949
1220,191538,2012-2015,winter,12,28.53,0.03,46.61570068,-111.9818949
1221,191538,2012-2015,spring,12,25.361666666666668,-0.04,46.61570068,-111.9818949
1222,191538,2012-2015,summer,12,21.07,0.05,46.61570068,-111.9818949
1223,191538,2012-2015,fall,12,25.941666666666666,0.04,46.61570068,-111.9818949
1224,191538,2016-2019,winter,8,29.1275,0.02,46.61570068,-111.9818949
1225,191538,2016-2019,spring,11,25.88181818181818,0.02,46.61570068,-111.9818949
1226,191538,2016-2019,summer,10,22.080000000000002,0.05,46.61570068,-111.9818949
1227,191538,2016-2019,fall,7,26.02,0.0,46.61570068,-111.9818949
1228,191538,2020-2023,winter,1,26.71,-0.08,46.61570068,-111.9818949
1229,191538,2020-2023,spring,4,27.0675,0.05,46.61570068,-111.9818949
1230,191538,2020-2023,summer,6,19.815,-0.1,46.61570068,-111.9818949
1231,191538,2020-2023,fall,2,24.54,-0.06,46.61570068,-111.9818949
1232,191539,prior to 2000,winter,0,,,46.62392816,-112.048919
1233,191539,prior to 2000,spring,0,,,46.62392816,-112.048919
1234,191539,prior to 2000,summer,0,,,46.62392816,-112.048919
1235,191539,prior to 2000,fall,0,,,46.62392816,-112.048919
1236,191539,2000-2003,winter,2,10.805,,46.62392816,-112.048919
1237,191539,2000-2003,spring,2,9.875,,46.62392816,-112.048919
1238,191539,2000-2003,summer,4,10.2475,,46.62392816,-112.048919
1239,191539,2000-2003,fall,2,10.149999999999999,,46.62392816,-112.048919
1240,191539,2004-2007,winter,10,11.115,0.03,46.62392816,-112.048919
1241,191539,2004-2007,spring,8,10.265,0.04,46.62392816,-112.048919
1242,191539,2004-2007,summer,10,10.581,0.03,46.62392816,-112.048919
1243,191539,2004-2007,fall,12,11.395000000000001,0.12,46.62392816,-112.048919
1244,191539,2008-2011,winter,13,10.865384615384615,-0.02,46.62392816,-112.048919
1245,191539,2008-2011,spring,12,10.531666666666666,0.03,46.62392816,-112.048919
1246,191539,2008-2011,summer,12,10.777500000000002,0.02,46.62392816,-112.048919
1247,191539,2008-2011,fall,14,11.185714285714285,-0.02,46.62392816,-112.048919
1248,191539,2012-2015,winter,12,10.705833333333333,-0.01,46.62392816,-112.048919
1249,191539,2012-2015,spring,12,10.884166666666665,0.03,46.62392816,-112.048919
1250,191539,2012-2015,summer,12,11.455833333333333,0.06,46.62392816,-112.048919
1251,191539,2012-2015,fall,12,11.553333333333333,0.03,46.62392816,-112.048919
1252,191539,2016-2019,winter,8,10.63875,-0.01,46.62392816,-112.048919
1253,191539,2016-2019,spring,8,10.4375,-0.04,46.62392816,-112.048919
1254,191539,2016-2019,summer,8,11.44125,-0.0,46.62392816,-112.048919
1255,191539,2016-2019,fall,7,11.247142857142858,-0.03,46.62392816,-112.048919
1256,191539,2020-2023,winter,6,10.915,0.03,46.62392816,-112.048919
1257,191539,2020-2023,spring,10,10.987,0.05,46.62392816,-112.048919
1258,191539,2020-2023,summer,7,11.598571428571429,0.01,46.62392816,-112.048919
1259,191539,2020-2023,fall,4,11.565000000000001,0.03,46.62392816,-112.048919
1260,191540,prior to 2000,winter,0,,,46.59038052,-111.9946112
1261,191540,prior to 2000,spring,0,,,46.59038052,-111.9946112
1262,191540,prior to 2000,summer,0,,,46.59038052,-111.9946112
1263,191540,prior to 2000,fall,0,,,46.59038052,-111.9946112
1264,191540,2000-2003,winter,2,35.645,,46.59038052,-111.9946112
1265,191540,2000-2003,spring,3,35.95333333333333,,46.59038052,-111.9946112
1266,191540,2000-2003,summer,4,34.3,,46.59038052,-111.9946112
1267,191540,2000-2003,fall,2,34.08,,46.59038052,-111.9946112
1268,191540,2004-2007,winter,11,33.96818181818182,-0.05,46.59038052,-111.9946112
1269,191540,2004-2007,spring,9,34.88333333333333,-0.03,46.59038052,-111.9946112
1270,191540,2004-2007,summer,10,32.971,-0.04,46.59038052,-111.9946112
1271,191540,2004-2007,fall,11,32.61090909090909,-0.04,46.59038052,-111.9946112
1272,191540,2008-2011,winter,9,33.89666666666667,-0.0,46.59038052,-111.9946112
1273,191540,2008-2011,spring,12,34.9325,0.0,46.59038052,-111.9946112
1274,191540,2008-2011,summer,12,33.16833333333333,0.01,46.59038052,-111.9946112
1275,191540,2008-2011,fall,12,32.22166666666667,-0.01,46.59038052,-111.9946112
1276,191540,2012-2015,winter,9,33.76,-0.0,46.59038052,-111.9946112
1277,191540,2012-2015,spring,12,34.306666666666665,-0.02,46.59038052,-111.9946112
1278,191540,2012-2015,summer,12,33.70083333333333,0.02,46.59038052,-111.9946112
1279,191540,2012-2015,fall,11,33.14454545454546,0.03,46.59038052,-111.9946112
1280,191540,2016-2019,winter,4,34.205,0.01,46.59038052,-111.9946112
1281,191540,2016-2019,spring,10,33.97,-0.01,46.59038052,-111.9946112
1282,191540,2016-2019,summer,9,33.67666666666667,-0.0,46.59038052,-111.9946112
1283,191540,2016-2019,fall,6,32.72666666666667,-0.01,46.59038052,-111.9946112
1284,191540,2020-2023,winter,1,31.14,-0.09,46.59038052,-111.9946112
1285,191540,2020-2023,spring,4,33.8125,-0.0,46.59038052,-111.9946112
1286,191540,2020-2023,summer,6,33.20333333333333,-0.01,46.59038052,-111.9946112
1287,191540,2020-2023,fall,2,32.12,-0.02,46.59038052,-111.9946112
1288,191548,prior to 2000,winter,0,,,46.59159331,-111.8778901
1289,191548,prior to 2000,spring,0,,,46.59159331,-111.8778901
1290,191548,prior to 2000,summer,0,,,46.59159331,-111.8778901
1291,191548,prior to 2000,fall,0,,,46.59159331,-111.8778901
1292,191548,2000-2003,winter,1,112.7,,46.59159331,-111.8778901
1293,191548,2000-2003,spring,3,111.45666666666666,,46.59159331,-111.8778901
1294,191548,2000-2003,summer,3,112.84666666666665,,46.59159331,-111.8778901
1295,191548,2000-2003,fall,2,113.07499999999999,,46.59159331,-111.8778901
1296,191548,2004-2007,winter,10,112.424,-0.0,46.59159331,-111.8778901
1297,191548,2004-2007,spring,9,113.78888888888888,0.02,46.59159331,-111.8778901
1298,191548,2004-2007,summer,10,114.36800000000001,0.01,46.59159331,-111.8778901
1299,191548,2004-2007,fall,11,114.36727272727272,0.01,46.59159331,-111.8778901
1300,191548,2008-2011,winter,11,113.7690909090909,0.01,46.59159331,-111.8778901
1301,191548,2008-2011,spring,12,113.28500000000001,-0.0,46.59159331,-111.8778901
1302,191548,2008-2011,summer,12,115.36083333333333,0.01,46.59159331,-111.8778901
1303,191548,2008-2011,fall,15,115.04400000000001,0.01,46.59159331,-111.8778901
1304,191548,2012-2015,winter,12,115.21,0.01,46.59159331,-111.8778901
1305,191548,2012-2015,spring,12,115.21583333333332,0.02,46.59159331,-111.8778901
1306,191548,2012-2015,summer,12,117.75,0.02,46.59159331,-111.8778901
1307,191548,2012-2015,fall,12,117.0475,0.02,46.59159331,-111.8778901
1308,191548,2016-2019,winter,6,116.95666666666666,0.02,46.59159331,-111.8778901
1309,191548,2016-2019,spring,11,117.17272727272729,0.02,46.59159331,-111.8778901
1310,191548,2016-2019,summer,9,119.64,0.02,46.59159331,-111.8778901
1311,191548,2016-2019,fall,7,117.93714285714285,0.01,46.59159331,-111.8778901
1312,191548,2020-2023,winter,4,114.34,-0.02,46.59159331,-111.8778901
1313,191548,2020-2023,spring,9,114.72777777777777,-0.02,46.59159331,-111.8778901
1314,191548,2020-2023,summer,9,116.07333333333334,-0.03,46.59159331,-111.8778901
1315,191548,2020-2023,fall,4,114.815,-0.03,46.59159331,-111.8778901
1316,191549,prior to 2000,winter,0,,,46.66168667,-111.9469974
1317,191549,prior to 2000,spring,0,,,46.66168667,-111.9469974
1318,191549,prior to 2000,summer,0,,,46.66168667,-111.9469974
1319,191549,prior to 2000,fall,0,,,46.66168667,-111.9469974
1320,191549,2000-2003,winter,2,3.925,,46.66168667,-111.9469974
1321,191549,2000-2003,spring,3,2.646666666666667,,46.66168667,-111.9469974
1322,191549,2000-2003,summer,4,3.085,,46.66168667,-111.9469974
1323,191549,2000-2003,fall,2,4.21,,46.66168667,-111.9469974
1324,191549,2004-2007,winter,10,4.357,0.11,46.66168667,-111.9469974
1325,191549,2004-2007,spring,9,2.606666666666667,-0.02,46.66168667,-111.9469974
1326,191549,2004-2007,summer,9,2.46,-0.2,46.66168667,-111.9469974
1327,191549,2004-2007,fall,11,3.977272727272727,-0.06,46.66168667,-111.9469974
1328,191549,2008-2011,winter,12,4.239166666666667,-0.03,46.66168667,-111.9469974
1329,191549,2008-2011,spring,11,2.69,0.03,46.66168667,-111.9469974
1330,191549,2008-2011,summer,12,1.9333333333333333,-0.21,46.66168667,-111.9469974
1331,191549,2008-2011,fall,14,3.9171428571428573,-0.02,46.66168667,-111.9469974
1332,191549,2012-2015,winter,12,4.105833333333334,-0.03,46.66168667,-111.9469974
1333,191549,2012-2015,spring,12,2.669166666666667,-0.01,46.66168667,-111.9469974
1334,191549,2012-2015,summer,12,2.4466666666666668,0.27,46.66168667,-111.9469974
1335,191549,2012-2015,fall,12,3.981666666666667,0.02,46.66168667,-111.9469974
1336,191549,2016-2019,winter,7,3.9414285714285713,-0.04,46.66168667,-111.9469974
1337,191549,2016-2019,spring,10,2.645,-0.01,46.66168667,-111.9469974
1338,191549,2016-2019,summer,11,2.1672727272727275,-0.11,46.66168667,-111.9469974
1339,191549,2016-2019,fall,8,3.765,-0.05,46.66168667,-111.9469974
1340,191549,2020-2023,winter,2,4.08,0.04,46.66168667,-111.9469974
1341,191549,2020-2023,spring,4,3.31,0.25,46.66168667,-111.9469974
1342,191549,2020-2023,summer,6,1.9066666666666665,-0.12,46.66168667,-111.9469974
1343,191549,2020-2023,fall,2,3.96,0.05,46.66168667,-111.9469974
1344,191550,prior to 2000,winter,0,,,46.63502075,-111.9540437
1345,191550,prior to 2000,spring,0,,,46.63502075,-111.9540437
1346,191550,prior to 2000,summer,0,,,46.63502075,-111.9540437
1347,191550,prior to 2000,fall,0,,,46.63502075,-111.9540437
1348,191550,2000-2003,winter,2,15.07,,46.63502075,-111.9540437
1349,191550,2000-2003,spring,2,16.32,,46.63502075,-111.9540437
1350,191550,2000-2003,summer,3,10.186666666666666,,46.63502075,-111.9540437
1351,191550,2000-2003,fall,2,12.77,,46.63502075,-111.9540437
1352,191550,2004-2007,winter,8,14.14125,-0.06,46.63502075,-111.9540437
1353,191550,2004-2007,spring,8,14.44125,-0.12,46.63502075,-111.9540437
1354,191550,2004-2007,summer,10,10.339,0.01,46.63502075,-111.9540437
1355,191550,2004-2007,fall,11,11.617272727272727,-0.09,46.63502075,-111.9540437
1356,191550,2008-2011,winter,8,15.032499999999999,0.06,46.63502075,-111.9540437
1357,191550,2008-2011,spring,12,15.693333333333333,0.09,46.63502075,-111.9540437
1358,191550,2008-2011,summer,12,11.545,0.12,46.63502075,-111.9540437
1359,191550,2008-2011,fall,12,11.990833333333333,0.03,46.63502075,-111.9540437
1360,191550,2012-2015,winter,11,15.819999999999999,0.05,46.63502075,-111.9540437
1361,191550,2012-2015,spring,12,15.8275,0.01,46.63502075,-111.9540437
1362,191550,2012-2015,summer,12,13.356666666666667,0.16,46.63502075,-111.9540437
1363,191550,2012-2015,fall,12,14.324166666666665,0.19,46.63502075,-111.9540437
1364,191550,2016-2019,winter,3,16.976666666666667,0.07,46.63502075,-111.9540437
1365,191550,2016-2019,spring,11,16.317272727272726,0.03,46.63502075,-111.9540437
1366,191550,2016-2019,summer,10,13.222999999999999,-0.01,46.63502075,-111.9540437
1367,191550,2016-2019,fall,6,14.089999999999998,-0.02,46.63502075,-111.9540437
1368,191550,2020-2023,winter,2,16.215,-0.04,46.63502075,-111.9540437
1369,191550,2020-2023,spring,3,17.486666666666668,0.07,46.63502075,-111.9540437
1370,191550,2020-2023,summer,5,14.501999999999999,0.1,46.63502075,-111.9540437
1371,191550,2020-2023,fall,1,16.06,0.14,46.63502075,-111.9540437
1372,191554,prior to 2000,winter,0,,,46.66173517,-111.9469967
1373,191554,prior to 2000,spring,0,,,46.66173517,-111.9469967
1374,191554,prior to 2000,summer,0,,,46.66173517,-111.9469967
1375,191554,prior to 2000,fall,0,,,46.66173517,-111.9469967
1376,191554,2000-2003,winter,2,2.77,,46.66173517,-111.9469967
1377,191554,2000-2003,spring,3,2.29,,46.66173517,-111.9469967
1378,191554,2000-2003,summer,4,1.52,,46.66173517,-111.9469967
1379,191554,2000-2003,fall,2,2.545,,46.66173517,-111.9469967
1380,191554,2004-2007,winter,10,2.77,0.0,46.66173517,-111.9469967
1381,191554,2004-2007,spring,8,1.9025,-0.17,46.66173517,-111.9469967
1382,191554,2004-2007,summer,10,1.1460000000000001,-0.25,46.66173517,-111.9469967
1383,191554,2004-2007,fall,11,1.9327272727272726,-0.24,46.66173517,-111.9469967
1384,191554,2008-2011,winter,12,2.6075,-0.06,46.66173517,-111.9469967
1385,191554,2008-2011,spring,11,1.8763636363636365,-0.01,46.66173517,-111.9469967
1386,191554,2008-2011,summer,12,1.0633333333333332,-0.07,46.66173517,-111.9469967
1387,191554,2008-2011,fall,13,1.9769230769230768,0.02,46.66173517,-111.9469967
1388,191554,2012-2015,winter,12,2.643333333333333,0.01,46.66173517,-111.9469967
1389,191554,2012-2015,spring,12,1.75,-0.07,46.66173517,-111.9469967
1390,191554,2012-2015,summer,12,1.1725,0.1,46.66173517,-111.9469967
1391,191554,2012-2015,fall,12,2.2675,0.15,46.66173517,-111.9469967
1392,191554,2016-2019,winter,7,2.6142857142857143,-0.01,46.66173517,-111.9469967
1393,191554,2016-2019,spring,10,1.825,0.04,46.66173517,-111.9469967
1394,191554,2016-2019,summer,9,1.031111111111111,-0.12,46.66173517,-111.9469967
1395,191554,2016-2019,fall,7,1.9842857142857144,-0.12,46.66173517,-111.9469967
1396,191554,2020-2023,winter,2,2.5549999999999997,-0.02,46.66173517,-111.9469967
1397,191554,2020-2023,spring,4,2.715,0.49,46.66173517,-111.9469967
1398,191554,2020-2023,summer,6,1.3883333333333334,0.35,46.66173517,-111.9469967
1399,191554,2020-2023,fall,2,2.275,0.15,46.66173517,-111.9469967
1400,191555,prior to 2000,winter,0,,,46.67523673,-112.0426012
1401,191555,prior to 2000,spring,0,,,46.67523673,-112.0426012
1402,191555,prior to 2000,summer,0,,,46.67523673,-112.0426012
1403,191555,prior to 2000,fall,0,,,46.67523673,-112.0426012
1404,191555,2000-2003,winter,2,16.165,,46.67523673,-112.0426012
1405,191555,2000-2003,spring,3,17.453333333333333,,46.67523673,-112.0426012
1406,191555,2000-2003,summer,3,14.283333333333333,,46.67523673,-112.0426012
1407,191555,2000-2003,fall,2,13.77,,46.67523673,-112.0426012
1408,191555,2004-2007,winter,10,15.478,-0.04,46.67523673,-112.0426012
1409,191555,2004-2007,spring,9,15.583333333333334,-0.11,46.67523673,-112.0426012
1410,191555,2004-2007,summer,10,10.312999999999999,-0.28,46.67523673,-112.0426012
1411,191555,2004-2007,fall,12,12.516666666666666,-0.09,46.67523673,-112.0426012
1412,191555,2008-2011,winter,773,14.40777253557568,-0.07,46.67523673,-112.0426012
1413,191555,2008-2011,spring,1775,15.194809258028169,-0.02,46.67523673,-112.0426012
1414,191555,2008-2011,summer,1245,9.848491850602409,-0.05,46.67523673,-112.0426012
1415,191555,2008-2011,fall,988,11.670280308704454,-0.07,46.67523673,-112.0426012
1416,191555,2012-2015,winter,12,13.905000000000001,-0.03,46.67523673,-112.0426012
1417,191555,2012-2015,spring,12,13.258333333333333,-0.13,46.67523673,-112.0426012
1418,191555,2012-2015,summer,12,9.0475,-0.08,46.67523673,-112.0426012
1419,191555,2012-2015,fall,12,11.813333333333333,0.01,46.67523673,-112.0426012
1420,191555,2016-2019,winter,5,15.607999999999999,0.12,46.67523673,-112.0426012
1421,191555,2016-2019,spring,18,13.177222222222222,-0.01,46.67523673,-112.0426012
1422,191555,2016-2019,summer,10,9.895999999999999,0.09,46.67523673,-112.0426012
1423,191555,2016-2019,fall,8,12.015,0.02,46.67523673,-112.0426012
1424,191555,2020-2023,winter,6,14.106666666666667,-0.1,46.67523673,-112.0426012
1425,191555,2020-2023,spring,15,14.229999999999999,0.08,46.67523673,-112.0426012
1426,191555,2020-2023,summer,7,10.281428571428572,0.04,46.67523673,-112.0426012
1427,191555,2020-2023,fall,4,12.4925,0.04,46.67523673,-112.0426012
1428,191557,prior to 2000,winter,0,,,46.63068274,-112.0843896
1429,191557,prior to 2000,spring,0,,,46.63068274,-112.0843896
1430,191557,prior to 2000,summer,0,,,46.63068274,-112.0843896
1431,191557,prior to 2000,fall,0,,,46.63068274,-112.0843896
1432,191557,2000-2003,winter,2,5.199999999999999,,46.63068274,-112.0843896
1433,191557,2000-2003,spring,2,1.7,,46.63068274,-112.0843896
1434,191557,2000-2003,summer,4,4.609999999999999,,46.63068274,-112.0843896
1435,191557,2000-2003,fall,2,4.965,,46.63068274,-112.0843896
1436,191557,2004-2007,winter,9,4.104444444444444,-0.21,46.63068274,-112.0843896
1437,191557,2004-2007,spring,7,2.14,0.26,46.63068274,-112.0843896
1438,191557,2004-2007,summer,9,4.116666666666666,-0.11,46.63068274,-112.0843896
1439,191557,2004-2007,fall,11,2.9327272727272726,-0.41,46.63068274,-112.0843896
1440,191557,2008-2011,winter,12,4.3500000000000005,0.06,46.63068274,-112.0843896
1441,191557,2008-2011,spring,11,2.9600000000000004,0.38,46.63068274,-112.0843896
1442,191557,2008-2011,summer,12,3.1016666666666666,-0.25,46.63068274,-112.0843896
1443,191557,2008-2011,fall,11,4.096363636363637,0.4,46.63068274,-112.0843896
1444,191557,2012-2015,winter,11,3.3154545454545454,-0.24,46.63068274,-112.0843896
1445,191557,2012-2015,spring,12,2.526666666666667,-0.15,46.63068274,-112.0843896
1446,191557,2012-2015,summer,12,3.4475000000000002,0.11,46.63068274,-112.0843896
1447,191557,2012-2015,fall,12,3.6958333333333333,-0.1,46.63068274,-112.0843896
1448,191557,2016-2019,winter,5,4.262,0.29,46.63068274,-112.0843896
1449,191557,2016-2019,spring,11,2.751818181818182,0.09,46.63068274,-112.0843896
1450,191557,2016-2019,summer,11,4.673636363636363,0.36,46.63068274,-112.0843896
1451,191557,2016-2019,fall,9,6.08,0.65,46.63068274,-112.0843896
1452,191557,2020-2023,winter,5,5.151999999999999,0.21,46.63068274,-112.0843896
